userId,LIKE_0,DISLIKE_0,LIKE_1,DISLIKE_1,LIKE_2,DISLIKE_2,LIKE_3,DISLIKE_3,LIKE_4,DISLIKE_4,LIKE_5,DISLIKE_5,LIKE_6,DISLIKE_6,LIKE_7,DISLIKE_7,LIKE_8,DISLIKE_8,LIKE_9,DISLIKE_9,LIKE_10,DISLIKE_10,LIKE_11,DISLIKE_11,LIKE_12,DISLIKE_12,LIKE_13,DISLIKE_13,LIKE_14,DISLIKE_14,LIKE_15,DISLIKE_15,LIKE_16,DISLIKE_16,LIKE_17,DISLIKE_17,LIKE_18,DISLIKE_18,LIKE_19,DISLIKE_19
1638,1949,1920,274,1853,3173,1010,2432,936,615,2175,2344,2885,894,118,406,3173,479,1006,1853,682,862,3117,1241,2302,3117,894,3182,2241,1845,615,2566,2257,3448,239,3180,1616,1920,2258,2302,371
1639,1853,1853,1010,1843,615,1946,3482,320,2175,2609,2371,1555,320,421,2344,3371,2111,3173,274,1993,2654,441,682,1010,118,274,848,2654,2410,2175,2398,2056,2717,3482,936,518,325,3448,1549,67
1640,615,615,894,1853,274,2177,2371,2717,3391,3482,3066,936,2885,325,3330,2302,3156,1010,3541,2410,3546,2175,2175,349,1920,894,1357,971,3482,274,1010,2111,2398,2885,1853,3546,1745,118,2410,2344
1641,936,615,3482,936,3117,2717,615,3173,118,1853,1010,3117,627,1010,1853,627,274,1949,2177,2056,992,2344,1949,2578,325,2111,503,848,349,2654,1337,698,320,3482,777,118,1350,1560,3180,325
1642,1949,1949,349,2175,2302,615,615,1853,2618,1010,3180,118,3482,2648,3391,2618,936,578,325,3482,2885,936,1010,1006,2177,2302,894,2885,2717,325,3173,748,118,2410,2371,274,1006,2695,181,3069
1643,1949,1949,2717,1560,349,2654,3482,1010,2885,1895,1853,748,3448,615,3117,3366,615,894,3296,481,2371,2821,848,2537,1560,2261,1010,1255,67,67,862,1745,2695,353,1377,768,1592,1631,936,3576
1644,2177,1949,936,615,3482,3482,349,1010,2885,1853,615,936,118,349,2410,325,1006,274,503,2654,2302,503,1949,2717,1920,118,3173,2175,325,3173,2111,3117,213,3180,2618,2111,748,320,2175,748
1645,1949,1949,2371,615,2885,3482,615,503,2618,748,2302,894,748,118,894,2175,325,1010,2175,1853,1853,3296,1010,2302,349,936,2344,2717,3482,421,420,213,848,1920,2717,2885,3296,2410,2410,325
1646,1010,1949,1853,1010,1949,1853,325,181,349,2654,1374,3173,682,1560,3173,2371,3482,325,615,349,2371,1146,2344,2800,936,610,503,3296,2816,421,118,777,213,1411,1006,67,1697,1377,796,1439
1647,118,2302,682,274,2410,1853,2241,325,936,1560,2177,2410,3117,1949,1010,1010,1708,2695,1920,3448,3173,118,1853,615,3482,2717,274,3391,2111,2618,615,936,3435,2371,848,1592,777,3173,325,3120
1648,2302,1830,2618,1853,2175,2398,2885,67,349,800,2177,682,301,118,1949,2968,3391,353,936,225,1768,2467,610,1708,325,872,3541,460,1798,796,274,766,748,3451,289,2344,2371,2731,118,2432
1649,2878,894,3482,1949,1920,2878,118,2578,1726,3482,2410,274,615,2705,2177,848,936,1039,1949,1006,349,2111,3117,325,2717,2717,2344,1825,2885,3124,641,2302,2715,2885,2432,1855,2111,2618,2836,3391
1650,2177,615,3482,3066,2410,3117,274,2398,2302,3482,503,274,2111,2578,2885,2654,3044,320,3391,2445,2432,726,936,2890,1920,2056,1853,1439,615,2393,2175,1759,349,1549,2241,3183,3173,3187,371,698
1651,349,2715,2618,2111,3391,2095,936,3482,2177,3180,3013,2705,1949,349,2885,1684,3173,226,615,3509,2302,2620,2097,3131,3208,293,118,753,3482,2566,289,1282,894,318,1754,1768,503,3041,2111,2188
1652,1853,615,274,274,1010,3173,615,1853,2885,1010,3482,421,2371,2398,2175,2175,421,894,3173,503,894,1920,118,3091,503,2371,2177,3482,2398,2885,2111,3120,936,3117,2302,3366,213,1949,420,3152
1653,3482,1853,349,2885,1853,1010,1010,2302,936,936,1949,3391,2885,1949,118,2371,325,2177,2175,349,2302,3448,2618,118,2177,1377,615,325,682,3173,3391,2717,2371,2410,2111,848,2410,2618,3120,615
1654,349,3482,2177,325,1010,1010,3482,3117,118,118,936,1853,1853,615,641,1949,1949,610,610,641,2618,2111,1708,349,1035,936,2344,274,325,2371,2885,2717,1006,2816,289,3330,748,992,3514,2302
1655,349,1949,2177,2302,1949,3482,2618,936,2257,349,3391,615,118,2717,289,2618,3482,3120,2302,1010,274,1853,936,2177,2175,2111,3330,325,2885,2695,3173,118,181,2175,1920,289,2410,2257,3180,274
1656,325,353,2111,118,796,517,2241,936,1592,1853,2715,420,2371,183,118,2371,1010,2111,2410,3448,274,3180,2421,3482,583,1350,239,836,2273,610,2672,349,3185,2552,3514,2177,3173,289,3296,2717
1657,1949,1949,1853,3296,1010,1853,2371,2371,2175,1010,325,2175,2885,503,748,2344,3482,325,2618,633,2302,610,349,67,2410,1644,2717,1268,3120,1439,2398,1401,118,1377,615,349,3330,1925,543,3330
1658,118,1949,2371,3173,489,3180,3482,1853,3183,421,2241,3296,2344,349,3514,503,239,3482,274,615,171,3117,848,698,1226,1010,1463,2175,2257,2302,1592,2177,633,826,183,2257,641,1976,2705,777
1659,1949,1949,615,1010,894,1853,503,615,748,1374,3482,503,213,1439,2695,2654,1447,1560,421,2371,2175,2410,2885,1146,936,1401,325,1754,2618,3069,3173,349,349,325,2717,1582,1006,1573,1920,3143
1660,2175,349,274,2177,325,936,2410,1006,2111,615,2715,118,1853,3391,2302,274,3173,2241,936,325,118,2302,3330,3482,1010,3514,682,2175,2371,3448,3296,2344,1768,971,1920,682,2426,3173,2177,1745
1661,349,3482,3482,1853,936,1010,2177,325,118,615,615,1949,1949,349,2885,2175,2618,2717,2111,2618,325,1006,2302,118,2344,610,1920,3180,2410,2302,848,2885,2717,936,503,2365,3391,3330,289,3546
1662,2717,118,3482,1853,615,3482,349,1010,2177,641,936,349,320,610,1010,3546,118,1095,2302,2885,325,2344,2410,1350,3546,936,1853,615,610,633,3120,2371,2175,3046,2344,1226,421,2071,2816,67
1663,1949,1949,3482,3482,3173,615,936,3180,777,349,349,1853,325,3117,615,2717,2177,610,3117,325,2241,936,1350,627,627,1010,2618,894,118,2654,2695,320,2111,3173,848,748,1010,2175,3275,992
1664,349,1949,1949,3296,3173,3482,3296,2410,2175,3173,2177,627,3330,1010,325,1352,420,421,2618,1853,386,274,2257,320,1120,992,1389,368,1482,2315,2349,1924,1648,2823,1543,2885,301,3366,1768,796
1665,1949,3117,627,1949,3173,627,3117,3482,2390,992,3482,615,118,118,1337,2717,698,325,420,936,2433,1010,421,2778,1560,3120,3533,2344,977,2654,1444,698,1769,981,320,1853,2654,349,937,578
1666,349,349,2302,610,2257,3482,1949,1853,2371,1949,3391,2302,2175,3180,2111,936,2618,2618,3482,2175,2344,2257,67,118,936,3391,1853,325,325,1010,2705,615,1010,2715,118,2717,289,2177,3330,2344
1667,325,2885,3541,2398,1798,420,1858,2432,936,2177,118,3391,2383,3173,239,3182,79,118,872,894,2885,1920,1010,2773,3042,325,1768,1006,2175,2836,894,3493,3117,1853,2344,2371,2717,3108,3120,37
1668,1949,1949,615,213,748,503,2885,1920,2717,748,894,615,2175,777,2302,349,2410,2432,2618,894,503,3275,3330,325,349,2836,3391,2695,2058,175,682,682,936,2410,3482,1563,2695,3308,1006,2511
1669,2618,1949,349,2302,2177,349,2257,3482,2302,2177,748,2257,1949,633,289,1853,936,1010,3391,325,2885,2175,2695,3391,3482,2618,1920,2344,2175,615,118,3046,3330,610,3180,1592,2836,3330,421,181
1670,1010,1949,615,610,748,118,2695,615,3482,1010,118,1374,2371,1853,1754,2778,796,627,214,3117,1949,682,2885,349,1447,1039,274,3495,3546,3330,349,848,2642,2618,3180,3482,936,3150,2980,2056
1671,349,3117,1920,503,325,3180,936,1949,3482,936,615,118,2715,615,2241,3482,777,2778,118,698,2717,2971,2885,627,2177,2578,2618,421,3156,894,1949,213,3330,2302,2344,2717,3187,2618,2302,2695
1672,1010,1010,1853,1853,118,1949,3482,3482,325,118,349,349,936,610,1949,325,796,615,1006,936,777,2344,1708,2717,2177,641,1035,3117,610,848,1268,274,2344,67,1374,2175,3117,2618,848,2111
1673,1920,503,503,2432,2177,3275,2885,2111,3482,1920,3044,274,2432,2885,2410,2241,2111,3183,2302,894,848,421,2648,615,894,2398,1768,3173,3391,213,3173,2833,3120,1708,2175,737,3514,3366,274,1592
1674,615,615,3482,3117,2177,1853,936,936,503,118,2410,3482,971,2111,3117,320,274,3173,320,2398,118,274,349,2177,894,848,682,2654,2654,627,2717,349,2111,2344,3173,518,1920,503,325,2175
1675,1949,1949,2302,3173,3391,2257,3173,2885,349,3391,2257,181,1010,118,2618,2618,118,2302,2885,1010,1853,349,3482,2371,2371,2175,181,325,2177,936,325,3482,2175,289,936,213,289,1920,2410,2177
1676,615,2177,3482,118,1949,3482,2717,2302,2177,349,349,2885,936,2410,320,3391,2302,2175,118,274,1853,2618,1010,615,2344,1949,3117,936,274,289,2618,3546,2654,2111,2111,1920,325,1853,748,894
1677,2177,615,2302,3482,2885,274,3482,936,2410,1853,503,2177,3120,2410,936,1010,274,503,615,2111,2111,118,2432,3173,1920,3117,349,421,118,3546,3391,2511,3514,325,2241,894,3044,349,894,1006
1678,2177,1853,349,1010,1853,2717,2302,3482,2410,2111,325,615,421,2175,1010,2344,748,682,2885,118,936,936,2618,1035,2257,610,118,274,2695,2371,2175,325,274,2816,2111,971,3391,320,2371,848
1679,518,1010,1010,3482,1853,1853,3046,682,1517,325,610,349,1949,936,936,2111,2344,2717,67,518,682,971,408,1949,2175,615,349,610,1560,2344,325,2816,420,274,3482,1560,2211,641,2717,3448
1680,1949,3173,3482,1949,181,181,118,1853,349,1010,3173,615,3180,2371,2257,421,615,2717,936,2257,2175,2175,2618,420,2344,1377,1853,2672,325,1616,1010,320,2717,3482,3117,518,2302,2800,777,610
1681,1949,1949,349,615,3482,3482,615,3117,3180,3180,2302,118,936,3173,2618,2654,2177,936,2717,349,289,181,118,2257,325,627,748,2717,578,2175,2111,1853,3117,1010,2095,320,503,2578,3173,698
1682,2177,2177,3120,3482,2885,118,2302,2410,3391,933,2642,481,936,936,1920,3448,325,615,2410,2390,503,894,682,349,349,2885,2175,2371,1006,2717,2717,2111,274,3173,615,3117,3187,2778,3206,420
1683,894,615,274,3482,1543,1439,3182,2932,615,67,2177,1965,2398,481,420,1920,213,1853,503,2241,3173,2511,971,3183,2410,503,2952,2432,2175,3173,1920,3308,421,2177,3435,952,1768,3366,1858,3117
1684,3482,1949,1949,118,615,349,2618,2302,2302,3482,2111,2177,936,936,349,615,325,2618,2177,3391,3173,503,289,2175,2371,1853,118,2885,2410,3180,2885,325,274,3120,3391,748,1853,2257,2717,2410
1685,118,3173,633,349,2257,2371,610,3180,1010,755,1444,1393,3482,2236,2420,2410,1853,181,1949,213,1573,563,3117,1407,3143,2037,1374,1010,349,543,2836,2654,578,1708,2670,1949,3046,2836,2784,2715
1686,1949,1949,2885,3173,3173,615,2302,2175,615,2371,118,894,3391,3482,2177,936,349,1853,3482,118,2410,2885,936,1010,2371,2717,1920,1616,213,325,503,349,1010,421,748,3180,2618,503,894,2257
1687,349,1949,2177,3173,1949,615,3482,1010,615,1853,118,894,936,421,3117,228,1853,1288,1035,2885,2717,1582,748,3117,3448,748,1920,3429,2410,257,933,2717,894,826,2314,1651,325,3508,3120,2371
1688,1949,1949,3482,3173,349,3482,936,1010,118,349,2302,615,615,1853,2618,2175,325,325,894,3180,2177,118,2175,2618,2885,181,1010,2654,3173,3117,3180,936,748,2885,1853,2302,2717,2111,2410,2344
1689,2885,274,3173,2717,1010,936,1463,2344,1592,1545,2371,420,2302,2596,2410,201,3296,615,1853,1708,325,777,3068,1920,1699,481,230,2410,2672,1830,1692,3435,872,1716,1411,325,3067,1858,2669,894
1690,1949,1010,325,1949,2885,1853,936,2537,615,2261,3482,1255,2717,67,349,1745,848,2654,2056,353,2302,768,1853,1631,1010,3576,3117,478,1920,3299,2177,2344,698,1563,933,3259,682,1374,2410,3308
1691,274,615,2177,1853,2410,274,3044,3482,2885,2398,2302,3117,2432,2717,2111,1010,3482,2175,894,2410,2175,2344,1920,421,503,894,3391,2302,2241,2885,3183,936,3120,682,1853,2654,3117,320,936,3091
1692,2257,1949,2302,2175,1949,1010,3391,3180,2618,2257,349,349,2177,2302,3173,2618,2885,3173,289,3482,2175,894,118,181,181,274,3482,615,274,3391,936,421,1010,2885,325,1853,1920,936,1853,420
1693,615,615,2717,3482,3482,503,320,3117,3117,1949,118,2717,274,274,936,936,2177,2654,2344,3173,2654,1853,349,320,3448,481,481,578,1350,421,2175,3448,1853,2056,325,2578,3187,349,2302,3366
1694,615,615,1853,3117,2717,1853,2398,274,2344,3308,1010,1700,274,1549,3482,1321,3308,3482,2111,3183,3117,2393,2410,2511,67,1047,2885,320,848,2654,2696,3235,2937,3066,2715,2344,2175,3091,2511,796
1695,2177,1010,1920,1853,3482,3482,349,349,118,1949,936,615,274,118,2257,936,2410,325,2885,2717,2302,2344,1949,2177,2618,2302,2111,2111,2241,2618,289,2257,503,3173,615,3117,3044,1006,2175,1374
1696,1853,615,615,3482,1010,274,3482,1010,118,1853,3117,3117,936,2398,2177,2654,1949,3183,349,503,274,421,2717,2717,325,2371,682,320,2398,3448,641,3546,3546,641,2410,2111,2111,848,503,894
1697,3482,3482,2177,349,118,610,349,118,325,633,936,641,1949,1949,615,2420,2302,181,2618,2705,1010,543,894,2114,1006,848,1920,1095,2885,289,289,547,213,2618,1853,67,2410,325,2717,3330
1698,2175,1949,1949,3173,3330,615,97,2885,2208,503,1544,894,1632,1560,2371,2383,1377,3366,2419,421,1688,2717,386,1288,957,596,1709,3120,3066,562,3498,3541,1616,1006,936,406,2885,1920,2302,2314
1699,2175,1010,1006,1853,3482,615,2885,936,118,3173,1920,2885,936,325,2111,2371,2715,2302,894,2175,3330,2715,682,2816,325,1949,1350,118,1010,274,1853,682,274,137,213,2717,2177,3117,777,1146
1700,325,1949,349,2371,2717,3541,2371,848,2111,1798,2410,2618,1010,274,2177,2302,1853,2885,848,320,1616,1226,2175,421,2344,124,578,243,274,208,2498,92,2885,2745,1968,1341,2654,1339,894,2398
1701,615,615,936,3482,2177,1949,3482,325,349,748,118,936,325,1010,2410,2717,2302,2344,2717,1853,682,894,274,3117,2111,349,1006,118,3120,2618,2241,610,3173,320,1321,2371,2715,2109,971,627
1702,2177,615,3482,503,936,1006,349,118,118,2302,2618,2177,503,3448,213,1350,325,2410,894,274,2410,1010,2302,1447,615,1920,3173,349,1949,933,2111,936,2836,481,1006,971,3120,1651,748,3482
1704,1949,3173,2885,1010,3173,325,325,1949,1853,118,1010,1853,2175,2885,118,2371,3482,274,349,936,2302,349,2177,2175,2371,3482,2410,848,2111,2111,936,2302,848,2410,3391,894,274,796,1616,615
1705,796,2695,1010,615,1853,420,325,503,118,2111,3185,2618,274,3173,1035,3211,181,2097,872,2717,3173,3117,239,1924,2383,2302,826,2026,1592,2175,2715,2861,1976,831,1925,1,2618,2651,289,481
1706,1010,1853,1949,181,3173,615,118,1010,615,633,1853,118,3482,641,936,2175,421,682,325,1146,2111,1377,420,2800,2618,936,2885,1444,2177,2095,3120,3180,3180,3498,518,1095,289,3330,2302,3448
1707,2177,1949,936,274,2885,2885,349,894,3482,3173,2410,2302,2111,1853,2302,213,503,1447,3391,2177,118,615,2175,1616,325,2175,274,1010,3173,420,1920,936,682,2618,3120,2398,615,503,777,325
1708,2885,615,274,2885,2177,2642,3044,1350,1853,2654,2410,3482,3173,2717,1708,3391,3482,1920,2111,936,371,3044,2241,3448,2302,578,3183,1321,1920,562,2715,2344,201,2175,3137,2302,503,481,1716,3131
1709,2177,3482,274,1949,3482,1010,118,1853,2410,936,2885,325,1920,615,2111,2177,2302,2717,349,274,3173,118,3514,2175,3044,2111,1853,2885,2175,349,325,894,936,2302,1708,503,3391,2241,796,848
1710,2885,615,118,1949,615,936,2410,1853,2302,2717,503,3482,2177,1010,325,349,936,325,894,274,748,118,274,2177,1006,3173,3391,2371,349,2302,2618,2410,3482,894,1010,2885,1949,2344,848,1006
1711,615,615,1853,1853,1010,1010,2654,274,2717,3482,641,641,274,2398,2398,2717,2175,2371,320,2654,971,894,3482,421,2371,2344,2111,320,3066,936,3091,3091,421,2209,2696,2672,2445,2175,1549,67
1712,3482,181,349,1949,1949,349,118,3482,181,3173,2257,3180,1010,2257,2618,2618,2177,2302,3173,289,936,118,848,320,1853,936,3180,2177,610,2175,289,615,2111,3391,777,325,325,3117,2302,1853
1713,936,1853,118,610,615,992,325,3117,2672,615,2302,936,2177,118,349,2111,3448,1645,474,981,1006,518,971,971,67,3482,2241,1198,1920,641,2175,2398,1853,1949,2344,320,2717,2654,214,318
1714,1949,1949,2175,2175,2885,503,2302,1010,2371,1582,748,615,349,748,610,1853,325,1920,3482,2885,2410,2715,2618,3391,1853,421,3296,891,1010,894,3330,2654,67,596,3391,2905,2717,3498,936,2432
1715,289,3173,2302,1949,2177,181,349,1010,3068,3509,3391,777,2618,610,118,1720,1768,2152,503,2432,2410,1883,936,3180,3514,349,748,2095,2952,2885,877,1365,1006,2800,1949,3091,2498,3076,2175,1853
1716,2208,1010,2257,1853,1010,325,2371,1949,3330,2410,1949,1616,3173,3173,1377,3367,3546,970,1006,1112,2175,2383,1148,1377,349,1411,386,1644,3391,1035,3498,2111,274,2885,1035,2816,2410,3167,2111,1268
1717,1949,1949,118,1010,3173,1853,2885,3173,3482,615,325,325,1920,3482,936,2654,2177,894,349,3180,2618,3117,213,118,2175,181,274,503,1010,1560,421,2717,2302,1374,2410,936,1853,2344,894,992
1718,1949,1949,3482,1853,2371,1010,349,503,1010,3482,2302,2371,3296,3296,748,748,1853,1374,3391,349,325,1439,936,2175,615,118,2344,2410,2618,67,118,543,610,1039,213,2222,2717,777,2410,2114
1719,2177,1853,936,2371,3482,1010,274,1377,2111,2885,2410,1118,2302,2398,1853,421,1010,1697,848,301,615,2410,67,682,3183,2654,971,2175,682,2672,2371,814,2717,638,641,274,349,2261,118,1677
1721,2175,3482,936,2371,2177,320,3482,615,3330,2175,2717,1949,274,3391,2642,1010,2344,3117,2302,992,2885,118,1006,3044,349,3514,1949,1226,682,2885,2618,2302,615,274,610,1853,2371,1444,421,3296
1722,936,1949,2177,615,3482,1853,118,325,349,3173,325,1010,1010,3482,1853,2371,2885,2175,3173,503,1949,2885,274,894,2410,2302,2302,2111,615,274,1006,2717,2175,349,2371,118,2111,2654,2618,936
1723,274,1949,2618,615,3391,748,1949,503,936,894,3482,1010,289,1447,1764,213,777,796,2432,1754,2743,1920,1920,3173,3236,3296,371,2885,737,2175,349,2302,1093,2398,3218,3031,3206,2654,2426,421
1724,2177,615,3482,1853,615,1350,2717,3482,936,2094,2432,1198,3120,1010,2302,3275,894,2672,2111,1845,1920,3308,503,1700,2410,2937,1543,2654,2885,2390,3117,2578,2344,3077,682,2778,349,1639,274,503
1725,2177,2177,3482,2885,936,3173,349,936,1920,1949,3173,2302,118,118,2410,2241,2885,503,503,14,2432,615,274,1006,1006,2410,2241,2618,777,213,325,3482,748,274,2836,894,14,325,3514,2111
1726,1853,1010,1010,1374,325,1853,2371,2371,2302,3173,3173,1439,2177,963,2410,693,2885,1401,274,178,682,2310,349,3091,3391,1791,936,1697,1592,1573,118,1592,2432,3482,2111,682,1560,14,3482,1563
1727,615,1853,3482,349,1949,1949,3117,1010,936,3482,118,2344,1010,615,3173,3117,1853,3173,2717,641,503,610,3180,777,320,3180,325,2654,627,118,894,2111,349,2717,2344,2175,992,936,1337,826
1728,1010,1853,2111,2885,615,2715,2717,3391,1853,2410,3482,1845,274,2398,2344,3482,2177,682,2410,274,936,2302,349,2177,3187,2290,1350,615,3448,2717,3546,3183,3120,1549,2715,641,2302,2832,320,1010
1729,615,615,274,320,1853,2717,2398,2654,2175,3482,1010,2175,3482,2344,2717,1853,3117,3117,936,274,2885,2111,2371,3330,2177,1010,2344,118,2410,936,3173,3235,3066,2410,894,1350,682,894,2302,3120
1730,1949,1949,2885,615,2175,748,1920,3296,2302,1560,213,2088,562,2398,349,2717,3391,894,274,421,936,2109,3173,1377,2410,2298,2513,1592,118,2885,2644,1146,2998,325,1853,3069,1341,2387,894,420
1731,615,3482,3482,615,936,1853,2717,274,2177,2177,2344,118,118,3117,2111,682,1853,2410,349,936,274,2344,325,2885,3120,2398,3117,3448,320,2302,2302,2717,2175,320,971,1010,682,3066,1949,2511
1732,1949,1949,1010,615,615,3296,1853,1010,3482,3173,503,748,2302,503,748,213,3173,2175,349,1853,2885,2371,2371,1920,2175,1447,118,1350,894,1616,325,646,2410,777,3391,2695,2618,1754,420,118
1733,118,1920,2257,1949,1949,118,2618,239,289,2302,2177,2187,349,2257,2302,3482,3391,2177,3173,2383,239,1057,2885,2618,1920,3180,181,1463,936,3391,2410,2885,274,181,2175,1883,1463,79,3514,1703
1734,2302,1010,3391,2885,1010,1853,349,2371,2177,936,2885,349,1853,2177,2618,2717,748,2618,3482,118,1949,2302,289,615,274,682,2371,3482,1035,1949,2175,2111,2257,2398,2410,2410,325,2175,936,274
1735,274,615,3482,274,615,3482,2177,1853,2885,2398,2111,2175,2717,320,1853,3066,2302,1125,1010,3117,118,2371,3120,2177,3117,2344,3448,3044,2344,118,2410,2445,2398,503,2715,2654,2175,2302,1708,1010
1736,615,3173,1010,2371,2371,274,1825,1853,274,2177,3482,2410,2175,325,1853,1592,3124,2302,2111,2885,3173,3514,2177,936,2302,2241,421,2111,894,1010,2717,118,3546,2432,3330,894,796,796,1592,615
1737,1010,1853,274,2371,2885,1010,1853,1883,2410,1374,2371,1949,3173,349,118,518,936,1684,3482,1447,325,3173,1006,3050,2177,1377,2302,69,615,1573,3391,1856,682,3143,3448,1451,748,693,777,3526
1738,349,2257,2257,3173,2618,2177,2177,2302,289,118,1949,349,1920,2618,421,289,2302,1949,748,1010,239,936,118,274,420,1853,3173,325,274,2175,3482,2410,1626,3482,2175,2371,2410,1920,1010,2885
1739,1949,1949,748,615,2175,349,3482,748,615,3482,503,503,274,2371,894,213,1853,2654,1010,2717,2717,320,289,2302,2695,3391,213,682,3498,3448,2885,118,3391,2031,2302,952,936,1039,2618,1010
1740,615,1949,1949,848,2618,325,503,1853,748,1010,2302,610,2885,3482,2410,118,349,3296,3187,2705,936,2344,894,3046,1006,633,1010,2111,2111,2885,3156,796,2642,1035,2177,777,3391,2552,2717,410
1741,518,518,1949,349,2618,118,3482,320,181,3173,349,1517,3173,1843,1204,2654,289,1949,2257,1010,420,421,2211,1946,848,2175,1946,2177,421,420,118,894,1447,526,2111,3180,2177,2618,737,2257
1742,1920,936,2241,118,2177,615,3391,325,325,971,936,2344,748,320,971,2717,1543,274,233,2302,3206,2177,2943,682,408,349,3435,2175,2823,481,420,3120,708,1092,2354,1455,2265,578,518,1651
1743,1949,1949,349,1853,3482,610,325,1010,1010,349,1853,3482,615,325,936,633,118,2717,2885,67,2302,641,2177,2344,2717,118,2618,2654,610,3046,2111,615,2175,848,848,2420,748,181,2371,894
1744,1949,1949,3296,1853,2371,349,1010,1010,1377,1035,325,2618,1146,2371,1324,325,2672,1374,2885,796,2261,289,1035,2175,1615,1039,2410,2648,1925,274,2398,1828,796,777,2257,610,1350,2177,543,894
1745,2177,615,2257,3482,118,421,239,1853,1920,3173,274,1010,349,3117,3482,274,503,118,2410,503,1010,894,615,1949,3173,2398,2241,2175,1708,2257,936,1920,421,420,1853,1543,1949,2371,894,320
1746,615,615,1853,1010,274,1853,3482,274,1010,2177,2717,2717,2177,2398,936,3482,682,2111,2398,2885,3120,2302,2111,421,118,3044,2410,3391,3117,503,503,3173,2885,2175,2642,1920,2344,2410,894,936
1747,2302,3173,2177,2410,936,2390,3391,1853,2618,274,349,615,2885,3182,3482,503,748,3218,503,2823,1006,2171,1949,67,2175,2885,2410,1057,2695,1302,3330,3366,421,2177,289,1198,894,1447,213,3482
1748,1949,1949,615,3173,1010,1010,1853,1853,2371,2175,3482,615,274,3482,2885,274,2302,2371,2175,421,936,2885,3391,118,3173,2398,2717,181,325,67,349,936,894,2257,2398,503,1798,349,3541,2302
1749,1949,1949,2257,349,2618,1010,349,3482,2302,181,1010,2257,2175,118,3180,3180,2177,2618,3391,325,289,2302,3482,1853,2885,615,2371,3173,325,936,936,2371,3400,2717,578,2177,3173,2175,118,2111
